position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
16,Impulsivity and the self-defeating behavior of narcissists,-HpLKYFt8MQJ,"S Vazire, DC Funder - Personality and social psychology …, 2006 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1207/s15327957pspr1002_4,"S Vazire, DC Funder",2006,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,1,socially desirable responding
17,Development of the Motivation to Participate in Psychological Research Scale,Qp_sNrgWA9IJ,"S Freng - Journal of Individual Differences, 2020 - econtent.hogrefe.com",https://econtent.hogrefe.com/doi/full/10.1027/1614-0001/a000317,S Freng,2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,1,socially desirable responding
18,Reactive and self-regulatory dimensions of temperament: Interactive relations with symptoms of general distress and anhedonia,jyP8cCRqpzQJ,"SA Dinovo, MW Vasey - Journal of Research in Personality, 2011 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0092656611000791,"SA Dinovo, MW Vasey",2011,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,1,socially desirable responding
19,Compensatory Health Beliefs Relate to Decision-Making Coherence and Health Patterns,1xt6rsn9axoJ,"BD Merillat, C González-Vallejo - The Ohio Journal of Science, 2019 - search.proquest.com",https://search.proquest.com/openview/f294b38f235e7c4cb2d12c023e7650b8/1?pq-origsite=gscholar&cbl=60399,"BD Merillat, C González",2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,1,socially desirable responding
0,Role of self-control strength in the relation between anxiety and cognitive performance.,KxmzP7NBrZsJ,"A Bertrams, C Englert, O Dickhäuser, RF Baumeister - Emotion, 2013 - psycnet.apa.org",https://psycnet.apa.org/doiLanding?doi=10.1037/a0031921,"A Bertrams, C Englert, O Dickhäuser, RF Baumeister",2013,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
1,Are media exposure and self-control related?,G2kaIUlopnIJ,J House - 2011 - scholar.archive.org,https://scholar.archive.org/work/pootumibyjg5djsfgia4ctiv6q/access/wayback/https://s3.ca-central-1.amazonaws.com/pstorage-ryerson-5010877717/28129131/House_Julian.pdf,J House,2011,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
2,Maniac or Master? Examining How Leader Self-Control of Affective Experiences Shapes Charismatic Leadership,-_lKq6hD0MUJ,"J Sosik, JU Chun, Z Ete, M Cheong… - The Journal of …, 2020 - jcli.scholasticahq.com",https://jcli.scholasticahq.com/article/17711.pdf,"J Sosik, JU Chun, Z Ete, M Cheong…",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
3,Are better sleepers more engaged workers? A self‐regulatory approach to sleep hygiene and work engagement,6xb9kcppJeAJ,"L Barber, MJ Grawitch, DC Munz - Stress and Health, 2013 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/smi.2468,"L Barber, MJ Grawitch, DC Munz",2013,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
4,Consumer spending self-control effectiveness and outcome elaboration prompts,ja00r0Dm39MJ,"KL Haws, WO Bearden, GY Nenkov - Journal of the Academy of Marketing …, 2012 - Springer",https://link.springer.com/article/10.1007/s11747-011-0249-2,"KL Haws, WO Bearden, GY Nenkov",2012,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
5,Low trait self‐control predicts self‐handicapping,4gGh3-SqJV8J,"A Uysal, CR Knee - Journal of Personality, 2012 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-6494.2011.00715.x,"A Uysal, CR Knee",2012,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
6,CYNTHIA E. CRYDER GEORGE LOEWENSTEIN,yXjjUNCWPTwJ,SI RICK - knowledge.wharton.upenn.edu,http://knowledge.wharton.upenn.edu/wp-content/uploads/2013/09/13421.pdf,SI RICK,,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
7,"Sweet lies: neural, visual, and behavioral measures reveal a lack of self-control conflict during food choice in weight-concerned women",b7rESkFXKY8J,"LN van der Laan, DTD de Ridder… - Frontiers in behavioral …, 2014 - frontiersin.org",https://www.frontiersin.org/articles/10.3389/fnbeh.2014.00184/full,"LN van der Laan, DTD de Ridder…",2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
8,Unethical for the sake of the group: risk of social exclusion and pro-group unethical behavior.,mpCYoLlxHlIJ,"S Thau, R Derfler-Rozin, M Pitesa… - Journal of applied …, 2015 - psycnet.apa.org",https://psycnet.apa.org/doiLanding?doi=10.1037/a0036708,"S Thau, R Derfler",2015,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
9,"How are sociosexuality, sex drive, and lifetime number of sexual partners related?",jcC7NioqrzwJ,"JM Ostovich, J Sabini - Personality and Social Psychology …, 2004 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0146167204264754,"JM Ostovich, J Sabini",2004,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
10,Interaction between implicit aggression and dispositional self-control in explaining counterproductive work behaviors,PQrb22l0bv0J,"Z Galić, M Ružojčić - Personality and individual differences, 2017 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0191886916308881,"Z Galić, M Ružojčić",2017,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
11,"Predicting academic dishonesty on national examinations: The roles of gender, previous performance, examination center change, city change, and region change",jYN2jhdypk4J,"GD Sideridis, I Tsaousis, K Al Harbi - Ethics & Behavior, 2016 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/10508422.2015.1009630,"GD Sideridis, I Tsaousis, K Al Harbi",2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
12,"Taking the long view: Implications of individual differences in temporal distancing for affect, stress reactivity, and well-being.",U7T0qirO-gIJ,"E Bruehlman-Senecal, Ö Ayduk… - Journal of Personality and …, 2016 - psycnet.apa.org",https://psycnet.apa.org/doiLanding?doi=10.1037%2Fpspp0000103,E Bruehlman,2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
13,Personality and career success.,GymOXoXDXswJ,"R Hogan, T Chamorro-Premuzic - 2015 - psycnet.apa.org",https://psycnet.apa.org/record/2013-35883-026,"R Hogan, T Chamorro",2015,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
14,Perpetuation of sexual objectification: The role of resource depletion,S6qgkJIb9HsJ,"JM Tyler, RM Calogero… - British Journal of Social …, 2017 - Wiley Online Library",https://bpspsychub.onlinelibrary.wiley.com/doi/abs/10.1111/bjso.12157,"JM Tyler, RM Calogero…",2017,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
15,Acting on Limited Resources: The Interactive Effects of Self‐Regulatory Depletion and Individual Differences,PcD4RMNjDIQJ,"CN DeWall, RF Baumeister, DR Schurtz… - … of Personality and …, 2010 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/pdf/10.1002/9781444318111#page=253,"CN DeWall, RF Baumeister, DR Schurtz…",2010,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
16,Yesterday at War with Tomorrow: Rebooting the Profession of Arms,zxEiUJoAneQJ,"FACT EMBRACES - JCLD/TABLE OF CONTENTS, 2020 - jcli.scholasticahq.com",https://jcli.scholasticahq.com/article/13536.pdf#page=108,FACT EMBRACES,2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
17,Facilitating self-regulated learning with technology: Evidence for student motivation and exam improvement,d3O55fHry_EJ,"LK Barber, PG Bagsby, MJ Grawitch… - Teaching of …, 2011 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0098628311421337,"LK Barber, PG Bagsby, MJ Grawitch…",2011,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
18,Validation of an implicit measure of antagonistic narcissism,GVIV8Sm4CxsJ,"PE Heinze, R Fatfouta, M Schröder-Abé - Journal of Research in …, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0092656620300817,"PE Heinze, R Fatfouta, M Schröder",2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
19,"Characterizing the role of impulsivity in costly, reactive aggression using a novel paradigm",PBVzFtSItFEJ,"KL Meidenbauer, KW Choe, A Bakkour, M Inzlicht… - 2021 - psyarxiv.com",https://psyarxiv.com/kw3by/,"KL Meidenbauer, KW Choe, A Bakkour, M Inzlicht…",2021,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,2,socially desirable responding
0,Don't sweat the big stuff: emphasizing importance hinders goal pursuit for consumers low in dispositional self-control resources,b28ZTNHxJMAJ,"SW Davis, KL Haws - Journal of the Association for …, 2017 - journals.uchicago.edu",https://www.journals.uchicago.edu/doi/abs/10.1086/690115,"SW Davis, KL Haws",2017,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
1,Action versus state orientation moderates the relation between executive function task performance and resting heart rate variability,54c4f4HCMb4J,"D Gross - Journal of Research in Personality, 2020 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0092656620300258,D Gross,2020,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
2,"The brief self-control scale predicts jail inmates' recidivism, substance dependence, and post-release adjustment",o2Kj9wv4v3AJ,"ET Malouf, KE Schaefer, EA Witt… - Personality and …, 2014 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0146167213511666,"ET Malouf, KE Schaefer, EA Witt…",2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
3,The development and validation of a measure of character: The CIVIC,C7z_DZvB2KoJ,"V Ng, L Tay, L Kuykendall - The Journal of Positive Psychology, 2018 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/17439760.2017.1291850,"V Ng, L Tay, L Kuykendall",2018,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
4,Development of indirect measures of conscientiousness: Combining a facets approach and network analysis,auum5GcfkM0J,"G Costantini, J Richetin, D Borsboom… - European Journal …, 2015 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1002/per.2014,"G Costantini, J Richetin, D Borsboom…",2015,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
5,Life seems different with you around: Differential shifts in cognitive appraisal in the mere presence of others for neuroticism and impression management,IzIiWRsNjxAJ,"L Uziel - Personality and Individual Differences, 2015 - Elsevier",https://www.sciencedirect.com/science/article/pii/S019188691400525X,L Uziel,2015,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
6,Clarifying the link between job satisfaction and absenteeism: The role of guilt proneness.,4mkjv8REAicJ,"RL Schaumberg, FJ Flynn - Journal of Applied Psychology, 2017 - psycnet.apa.org",https://psycnet.apa.org/record/2017-10518-001,"RL Schaumberg, FJ Flynn",2017,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
7,Me or us? Self-control promotes a healthy balance between personal and relationship concerns,cTC7LT8qGSgJ,"ML Visserman, F Righetti… - Social …, 2017 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/1948550616662121,"ML Visserman, F Righetti…",2017,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
8,Predicting direct versus displaced aggression in romantic relationships: An I3 theory analysis of the respective roles of attachment anxiety and self-regulatory …,4o15dEed7RwJ,JL Grom - 2016 - search.proquest.com,https://search.proquest.com/openview/d3c56bc7849fcca242a93bf166739abd/1?pq-origsite=gscholar&cbl=18750,JL Grom,2016,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
9,Cross-cultural variations in Big Five relationships with religiosity: A sociocultural motives perspective.,I4j8CjsjMy0J,"JE Gebauer, W Bleidorn, SD Gosling… - Journal of Personality …, 2014 - psycnet.apa.org",https://psycnet.apa.org/journals/psp/107/6/1064.html?uid=2014-35855-001,"JE Gebauer, W Bleidorn, SD Gosling…",2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
10,Perceived control and negative outcome expectancy as mediators of problem gamblers' readiness to change and predictors of abstinence versus moderation as …,2iGDtxwYnZUJ,SLE Jeyakumar - 2005 - scholar.uwindsor.ca,https://scholar.uwindsor.ca/cgi/viewcontent.cgi?article=4027&context=etd,SLE Jeyakumar,2005,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
11,"The roles of impulsivity, self-regulation, and emotion regulation in the experience of self-disgust",8oL2bcJEEXEJ,"L Lazuras, A Ypsilanti, P Powell, P Overton - Motivation and Emotion, 2019 - Springer",https://link.springer.com/article/10.1007/s11031-018-9722-2,"L Lazuras, A Ypsilanti, P Powell, P Overton",2019,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
12,The Selfish Side of Self–Control,OqXq-zcHdtcJ,"L Uziel, URI Hefetz - European Journal of Personality, 2014 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1002/per.1972,"L Uziel, URI Hefetz",2014,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
13,The Benefits and possible costs of Positive Core Self-Evaluations: A Review and Agenda for,7CLcAz0Ny2cJ,"TA Judge, C Hurst - Positive organizational behavior, 2007 - books.google.com",https://books.google.com/books?hl=en&lr=&id=BHcEDx2TDfwC&oi=fnd&pg=PA159&dq=%22socially+desirable+responding%22&ots=6pOQUW_VHK&sig=Va8g-psdA0gH9ii1RE-wJC-uwp8,"TA Judge, C Hurst",2007,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
14,The effects of self-construal priming on normative influence: Interdependence increases conformity to injunctive social norms,9ax1br5ukAAJ,RP Jacobson - 2010 - search.proquest.com,https://search.proquest.com/openview/9f51b86a9845c539c7d0edabecda92a8/1?pq-origsite=gscholar&cbl=18750,RP Jacobson,2010,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
15,The preference for moderation scale,YSezXnXa20gJ,"A Drolet, MF Luce, L Jiang, BC Rossi… - Journal of Consumer …, 2021 - academic.oup.com",https://academic.oup.com/jcr/article-abstract/47/6/831/5890486,"A Drolet, MF Luce, L Jiang, BC Rossi…",2021,https://scholar.google.com/scholar?q=%22socially+desirable+responding%22&cites=6099775482241657013&hl=en&start=120&num=21&as_ylo=2004&as_yhi=2022&as_sdt=40005&as_vis=1&scipsc=1,3,socially desirable responding
